# Pixels
4.596875000000000000e+01 4.532812500000000000e+01 4.704687500000000000e+01 4.578125000000000000e+01 4.523437500000000000e+01 4.707812500000000000e+01 4.645312500000000000e+01 4.800000000000000000e+01 4.621875000000000000e+01 4.714062500000000000e+01 4.950000000000000000e+01 4.900000000000000000e+01 5.010937500000000000e+01 4.939062500000000000e+01 4.904687500000000000e+01 5.064062500000000000e+01 4.889062500000000000e+01 5.000000000000000000e+01 4.990625000000000000e+01 5.012500000000000000e+01 5.112500000000000000e+01 5.075000000000000000e+01 5.050000000000000000e+01 5.154687500000000000e+01 4.990625000000000000e+01 5.021875000000000000e+01 4.975000000000000000e+01 5.342187500000000000e+01 4.500000000000000000e+01 4.576562500000000000e+01 4.525000000000000000e+01 4.529687500000000000e+01 4.596875000000000000e+01 4.498437500000000000e+01 4.714062500000000000e+01 4.645312500000000000e+01 4.742187500000000000e+01 4.801562500000000000e+01 4.925000000000000000e+01 4.876562500000000000e+01 4.934375000000000000e+01 4.878125000000000000e+01 5.087500000000000000e+01 5.095312500000000000e+01 4.917187500000000000e+01 4.976562500000000000e+01 4.759375000000000000e+01 4.635937500000000000e+01 4.895312500000000000e+01 4.962500000000000000e+01 4.775000000000000000e+01 5.021875000000000000e+01 5.125000000000000000e+01 4.937500000000000000e+01 5.084375000000000000e+01 5.295312500000000000e+01 4.557812500000000000e+01 4.537500000000000000e+01 4.598437500000000000e+01 4.654687500000000000e+01 4.675000000000000000e+01 4.825000000000000000e+01 4.671875000000000000e+01 4.662500000000000000e+01 4.712500000000000000e+01 4.800000000000000000e+01 4.753125000000000000e+01 5.012500000000000000e+01 5.000000000000000000e+01 5.098437500000000000e+01 4.770312500000000000e+01 4.901562500000000000e+01 5.057812500000000000e+01 4.837500000000000000e+01 6.118750000000000000e+01 9.154687500000000000e+01 1.559218750000000000e+02 1.695000000000000000e+02 5.281250000000000000e+01 4.729687500000000000e+01 5.112500000000000000e+01 5.085937500000000000e+01 5.223437500000000000e+01 5.200000000000000000e+01 4.782812500000000000e+01 4.725000000000000000e+01 4.632812500000000000e+01 4.710937500000000000e+01 4.775000000000000000e+01 4.732812500000000000e+01 4.662500000000000000e+01 4.512500000000000000e+01 4.790625000000000000e+01 4.800000000000000000e+01 4.882812500000000000e+01 4.900000000000000000e+01 4.903125000000000000e+01 5.167187500000000000e+01 5.387500000000000000e+01 6.478125000000000000e+01 6.171875000000000000e+01 1.494062500000000000e+02 1.529062500000000000e+02 6.382812500000000000e+01 5.501562500000000000e+01 1.062968750000000000e+02 5.887500000000000000e+01 4.946875000000000000e+01 5.100000000000000000e+01 5.112500000000000000e+01 5.117187500000000000e+01 5.387500000000000000e+01 4.676562500000000000e+01 4.557812500000000000e+01 4.646875000000000000e+01 4.681250000000000000e+01 4.610937500000000000e+01 4.721875000000000000e+01 4.650000000000000000e+01 4.698437500000000000e+01 4.646875000000000000e+01 4.740625000000000000e+01 4.875000000000000000e+01 4.845312500000000000e+01 5.160937500000000000e+01 5.257812500000000000e+01 5.420312500000000000e+01 7.915625000000000000e+01 1.592812500000000000e+02 7.412500000000000000e+01 5.601562500000000000e+01 5.487500000000000000e+01 5.245312500000000000e+01 1.783593750000000000e+02 5.260937500000000000e+01 5.078125000000000000e+01 5.376562500000000000e+01 5.137500000000000000e+01 5.221875000000000000e+01 5.203125000000000000e+01 4.442187500000000000e+01 4.625000000000000000e+01 4.675000000000000000e+01 4.590625000000000000e+01 4.740625000000000000e+01 4.690625000000000000e+01 4.685937500000000000e+01 4.732812500000000000e+01 4.837500000000000000e+01 4.854687500000000000e+01 4.875000000000000000e+01 5.026562500000000000e+01 5.270312500000000000e+01 5.185937500000000000e+01 1.340000000000000000e+02 1.199531250000000000e+02 5.965625000000000000e+01 5.448437500000000000e+01 5.351562500000000000e+01 5.404687500000000000e+01 1.276718750000000000e+02 1.215781250000000000e+02 5.254687500000000000e+01 5.004687500000000000e+01 4.870312500000000000e+01 5.179687500000000000e+01 5.209375000000000000e+01 5.170312500000000000e+01 4.579687500000000000e+01 4.600000000000000000e+01 4.776562500000000000e+01 4.687500000000000000e+01 4.787500000000000000e+01 4.600000000000000000e+01 4.751562500000000000e+01 4.579687500000000000e+01 4.734375000000000000e+01 4.765625000000000000e+01 4.860937500000000000e+01 5.078125000000000000e+01 4.646875000000000000e+01 1.217343750000000000e+02 1.277656250000000000e+02 5.262500000000000000e+01 5.617187500000000000e+01 5.153125000000000000e+01 4.762500000000000000e+01 5.667187500000000000e+01 1.682343750000000000e+02 5.215625000000000000e+01 5.085937500000000000e+01 5.000000000000000000e+01 5.050000000000000000e+01 4.885937500000000000e+01 5.178125000000000000e+01 5.125000000000000000e+01 4.687500000000000000e+01 4.754687500000000000e+01 4.932812500000000000e+01 4.600000000000000000e+01 4.560937500000000000e+01 4.743750000000000000e+01 4.684375000000000000e+01 4.710937500000000000e+01 4.612500000000000000e+01 4.700000000000000000e+01 4.795312500000000000e+01 5.064062500000000000e+01 1.423906250000000000e+02 1.019843750000000000e+02 5.006250000000000000e+01 5.076562500000000000e+01 5.200000000000000000e+01 4.725000000000000000e+01 8.081250000000000000e+01 1.621718750000000000e+02 5.487500000000000000e+01 5.000000000000000000e+01 5.087500000000000000e+01 4.998437500000000000e+01 4.985937500000000000e+01 4.867187500000000000e+01 4.987500000000000000e+01 4.935937500000000000e+01 4.621875000000000000e+01 4.732812500000000000e+01 4.642187500000000000e+01 4.700000000000000000e+01 4.710937500000000000e+01 4.612500000000000000e+01 4.712500000000000000e+01 4.676562500000000000e+01 4.787500000000000000e+01 4.529687500000000000e+01 4.692187500000000000e+01 9.643750000000000000e+01 8.698437500000000000e+01 5.278125000000000000e+01 4.987500000000000000e+01 4.854687500000000000e+01 4.921875000000000000e+01 1.180937500000000000e+02 1.254687500000000000e+02 5.325000000000000000e+01 4.848437500000000000e+01 4.957812500000000000e+01 4.992187500000000000e+01 5.076562500000000000e+01 4.825000000000000000e+01 4.912500000000000000e+01 4.946875000000000000e+01 5.045312500000000000e+01 4.782812500000000000e+01 4.739062500000000000e+01 4.635937500000000000e+01 4.714062500000000000e+01 4.667187500000000000e+01 4.596875000000000000e+01 4.787500000000000000e+01 4.623437500000000000e+01 4.620312500000000000e+01 4.414062500000000000e+01 5.879687500000000000e+01 1.229218750000000000e+02 4.985937500000000000e+01 4.923437500000000000e+01 4.848437500000000000e+01 5.209375000000000000e+01 1.571875000000000000e+02 7.165625000000000000e+01 5.034375000000000000e+01 4.842187500000000000e+01 4.812500000000000000e+01 5.009375000000000000e+01 4.746875000000000000e+01 4.939062500000000000e+01 4.725000000000000000e+01 4.975000000000000000e+01 4.898437500000000000e+01 4.982812500000000000e+01 4.653125000000000000e+01 4.623437500000000000e+01 4.615625000000000000e+01 4.734375000000000000e+01 4.654687500000000000e+01 4.700000000000000000e+01 4.746875000000000000e+01 4.782812500000000000e+01 4.570312500000000000e+01 4.764062500000000000e+01 1.463593750000000000e+02 5.481250000000000000e+01 4.746875000000000000e+01 5.367187500000000000e+01 1.600000000000000000e+02 1.343281250000000000e+02 5.307812500000000000e+01 5.004687500000000000e+01 4.900000000000000000e+01 5.057812500000000000e+01 5.050000000000000000e+01 4.842187500000000000e+01 4.937500000000000000e+01 4.832812500000000000e+01 4.793750000000000000e+01 4.964062500000000000e+01 4.985937500000000000e+01 4.987500000000000000e+01 4.710937500000000000e+01 4.712500000000000000e+01 4.617187500000000000e+01 4.915625000000000000e+01 4.687500000000000000e+01 4.987500000000000000e+01 4.779687500000000000e+01 4.679687500000000000e+01 4.620312500000000000e+01 1.040312500000000000e+02 6.075000000000000000e+01 5.318750000000000000e+01 5.400000000000000000e+01 5.428125000000000000e+01 1.367031250000000000e+02 1.741875000000000000e+02 6.512500000000000000e+01 5.253125000000000000e+01 4.753125000000000000e+01 4.964062500000000000e+01 4.800000000000000000e+01 4.792187500000000000e+01 4.753125000000000000e+01 4.900000000000000000e+01 4.985937500000000000e+01 4.796875000000000000e+01 4.895312500000000000e+01 4.900000000000000000e+01 4.687500000000000000e+01 4.750000000000000000e+01 4.825000000000000000e+01 4.776562500000000000e+01 4.687500000000000000e+01 4.675000000000000000e+01 4.750000000000000000e+01 4.389062500000000000e+01 5.018750000000000000e+01 1.110312500000000000e+02 5.225000000000000000e+01 4.909375000000000000e+01 4.923437500000000000e+01 5.046875000000000000e+01 5.232812500000000000e+01 5.145312500000000000e+01 9.426562500000000000e+01 1.608593750000000000e+02 1.537500000000000000e+02 4.754687500000000000e+01 4.746875000000000000e+01 4.737500000000000000e+01 4.717187500000000000e+01 4.723437500000000000e+01 4.812500000000000000e+01 4.875000000000000000e+01 4.989062500000000000e+01 4.812500000000000000e+01 4.573437500000000000e+01 4.739062500000000000e+01 4.704687500000000000e+01 4.667187500000000000e+01 4.737500000000000000e+01 4.623437500000000000e+01 4.776562500000000000e+01 4.534375000000000000e+01 1.445937500000000000e+02 5.057812500000000000e+01 5.139062500000000000e+01 4.907812500000000000e+01 4.892187500000000000e+01 4.960937500000000000e+01 5.200000000000000000e+01 5.162500000000000000e+01 4.712500000000000000e+01 4.970312500000000000e+01 5.967187500000000000e+01 1.628906250000000000e+02 1.154375000000000000e+02 5.070312500000000000e+01 4.635937500000000000e+01 4.984375000000000000e+01 5.003125000000000000e+01 4.885937500000000000e+01 5.101562500000000000e+01 4.967187500000000000e+01 4.540625000000000000e+01 4.560937500000000000e+01 4.685937500000000000e+01 4.654687500000000000e+01 4.850000000000000000e+01 4.776562500000000000e+01 4.584375000000000000e+01 7.456250000000000000e+01 7.487500000000000000e+01 5.276562500000000000e+01 5.162500000000000000e+01 4.812500000000000000e+01 4.893750000000000000e+01 5.076562500000000000e+01 5.214062500000000000e+01 5.104687500000000000e+01 4.745312500000000000e+01 4.875000000000000000e+01 4.739062500000000000e+01 4.562500000000000000e+01 9.281250000000000000e+01 1.596406250000000000e+02 5.223437500000000000e+01 4.762500000000000000e+01 4.967187500000000000e+01 5.000000000000000000e+01 5.146875000000000000e+01 4.962500000000000000e+01 4.787500000000000000e+01 4.800000000000000000e+01 4.712500000000000000e+01 4.700000000000000000e+01 4.809375000000000000e+01 4.709375000000000000e+01 4.810937500000000000e+01 1.333906250000000000e+02 5.512500000000000000e+01 5.390625000000000000e+01 5.017187500000000000e+01 4.985937500000000000e+01 5.001562500000000000e+01 4.928125000000000000e+01 4.912500000000000000e+01 5.051562500000000000e+01 4.825000000000000000e+01 4.904687500000000000e+01 4.800000000000000000e+01 4.901562500000000000e+01 5.114062500000000000e+01 1.437343750000000000e+02 5.554687500000000000e+01 4.776562500000000000e+01 4.909375000000000000e+01 4.982812500000000000e+01 5.000000000000000000e+01 5.212500000000000000e+01 4.526562500000000000e+01 4.896875000000000000e+01 4.712500000000000000e+01 4.800000000000000000e+01 4.776562500000000000e+01 4.712500000000000000e+01 9.601562500000000000e+01 5.770312500000000000e+01 5.551562500000000000e+01 5.771875000000000000e+01 5.454687500000000000e+01 5.448437500000000000e+01 5.076562500000000000e+01 4.917187500000000000e+01 4.901562500000000000e+01 4.789062500000000000e+01 5.000000000000000000e+01 4.487500000000000000e+01 4.379687500000000000e+01 4.723437500000000000e+01 5.800000000000000000e+01 1.841406250000000000e+02 5.575000000000000000e+01 4.832812500000000000e+01 4.962500000000000000e+01 4.990625000000000000e+01 5.087500000000000000e+01 5.176562500000000000e+01 4.817187500000000000e+01 4.800000000000000000e+01 4.810937500000000000e+01 4.850000000000000000e+01 4.967187500000000000e+01 4.726562500000000000e+01 1.297031250000000000e+02 6.826562500000000000e+01 7.357812500000000000e+01 5.229687500000000000e+01 5.560937500000000000e+01 6.279687500000000000e+01 5.396875000000000000e+01 5.376562500000000000e+01 5.162500000000000000e+01 5.200000000000000000e+01 5.001562500000000000e+01 4.753125000000000000e+01 7.204687500000000000e+01 1.741406250000000000e+02 1.708125000000000000e+02 7.032812500000000000e+01 4.798437500000000000e+01 4.895312500000000000e+01 5.093750000000000000e+01 5.115625000000000000e+01 5.148437500000000000e+01 5.053125000000000000e+01 4.732812500000000000e+01 4.723437500000000000e+01 4.814062500000000000e+01 4.754687500000000000e+01 4.679687500000000000e+01 9.157812500000000000e+01 1.467812500000000000e+02 6.998437500000000000e+01 6.440625000000000000e+01 1.741718750000000000e+02 1.071250000000000000e+02 6.718750000000000000e+01 8.142187500000000000e+01 1.213125000000000000e+02 1.436406250000000000e+02 1.598437500000000000e+02 1.294218750000000000e+02 1.692500000000000000e+02 8.920312500000000000e+01 5.950000000000000000e+01 4.917187500000000000e+01 4.939062500000000000e+01 4.875000000000000000e+01 4.954687500000000000e+01 4.917187500000000000e+01 5.153125000000000000e+01 5.146875000000000000e+01 5.171875000000000000e+01 4.678125000000000000e+01 4.720312500000000000e+01 4.604687500000000000e+01 4.687500000000000000e+01 4.762500000000000000e+01 1.479531250000000000e+02 5.339062500000000000e+01 1.301718750000000000e+02 1.587187500000000000e+02 1.645312500000000000e+02 1.280312500000000000e+02 1.309062500000000000e+02 1.171718750000000000e+02 9.903125000000000000e+01 7.229687500000000000e+01 5.275000000000000000e+01 5.153125000000000000e+01 5.117187500000000000e+01 4.759375000000000000e+01 4.965625000000000000e+01 4.812500000000000000e+01 4.934375000000000000e+01 4.995312500000000000e+01 5.164062500000000000e+01 5.109375000000000000e+01 5.135937500000000000e+01 5.053125000000000000e+01 5.101562500000000000e+01 4.489062500000000000e+01 4.625000000000000000e+01 4.832812500000000000e+01 4.865625000000000000e+01 5.935937500000000000e+01 1.391875000000000000e+02 5.029687500000000000e+01 5.868750000000000000e+01 1.236250000000000000e+02 5.121875000000000000e+01 4.964062500000000000e+01 5.296875000000000000e+01 5.514062500000000000e+01 5.109375000000000000e+01 4.801562500000000000e+01 4.753125000000000000e+01 4.700000000000000000e+01 4.825000000000000000e+01 4.800000000000000000e+01 4.834375000000000000e+01 4.745312500000000000e+01 4.982812500000000000e+01 4.907812500000000000e+01 5.000000000000000000e+01 4.923437500000000000e+01 4.917187500000000000e+01 4.982812500000000000e+01 5.034375000000000000e+01 4.682812500000000000e+01 4.676562500000000000e+01 4.700000000000000000e+01 4.728125000000000000e+01 1.393125000000000000e+02 6.365625000000000000e+01 5.564062500000000000e+01 1.506562500000000000e+02 5.520312500000000000e+01 5.046875000000000000e+01 5.142187500000000000e+01 5.212500000000000000e+01 5.142187500000000000e+01 4.857812500000000000e+01 4.837500000000000000e+01 4.700000000000000000e+01 4.642187500000000000e+01 4.848437500000000000e+01 4.800000000000000000e+01 4.820312500000000000e+01 4.895312500000000000e+01 4.939062500000000000e+01 4.937500000000000000e+01 5.117187500000000000e+01 4.979687500000000000e+01 5.053125000000000000e+01 5.139062500000000000e+01 5.031250000000000000e+01 4.637500000000000000e+01 4.623437500000000000e+01 4.871875000000000000e+01 4.754687500000000000e+01 1.937031250000000000e+02 6.770312500000000000e+01 1.311093750000000000e+02 5.637500000000000000e+01 5.304687500000000000e+01 5.123437500000000000e+01 5.371875000000000000e+01 5.212500000000000000e+01 5.182812500000000000e+01 4.864062500000000000e+01 4.962500000000000000e+01 4.887500000000000000e+01 4.850000000000000000e+01 4.739062500000000000e+01 4.876562500000000000e+01 4.775000000000000000e+01 4.912500000000000000e+01 4.876562500000000000e+01 4.884375000000000000e+01 5.020312500000000000e+01 5.012500000000000000e+01 5.053125000000000000e+01 5.176562500000000000e+01 5.012500000000000000e+01 4.714062500000000000e+01 4.800000000000000000e+01 4.887500000000000000e+01 5.445312500000000000e+01 1.337968750000000000e+02 1.449687500000000000e+02 7.810937500000000000e+01 5.135937500000000000e+01 4.939062500000000000e+01 5.229687500000000000e+01 5.312500000000000000e+01 5.414062500000000000e+01 5.210937500000000000e+01 4.973437500000000000e+01 4.992187500000000000e+01 4.951562500000000000e+01 4.723437500000000000e+01 4.850000000000000000e+01 4.707812500000000000e+01 4.885937500000000000e+01 4.907812500000000000e+01 4.720312500000000000e+01 4.995312500000000000e+01 5.051562500000000000e+01 5.000000000000000000e+01 5.112500000000000000e+01 5.012500000000000000e+01 5.178125000000000000e+01 4.803125000000000000e+01 4.812500000000000000e+01 4.809375000000000000e+01 5.954687500000000000e+01 1.492656250000000000e+02 1.187656250000000000e+02 5.767187500000000000e+01 5.484375000000000000e+01 5.285937500000000000e+01 5.182812500000000000e+01 5.196875000000000000e+01 4.934375000000000000e+01 4.890625000000000000e+01 4.712500000000000000e+01 4.800000000000000000e+01 5.028125000000000000e+01 4.887500000000000000e+01 4.842187500000000000e+01 4.759375000000000000e+01 4.810937500000000000e+01 4.800000000000000000e+01 4.945312500000000000e+01 4.982812500000000000e+01 4.890625000000000000e+01 4.801562500000000000e+01 5.000000000000000000e+01 5.192187500000000000e+01 5.000000000000000000e+01 4.695312500000000000e+01 4.801562500000000000e+01 4.823437500000000000e+01 5.929687500000000000e+01 1.649062500000000000e+02 5.240625000000000000e+01 5.314062500000000000e+01 5.303125000000000000e+01 5.425000000000000000e+01 5.439062500000000000e+01 5.335937500000000000e+01 5.137500000000000000e+01 5.050000000000000000e+01 5.015625000000000000e+01 4.939062500000000000e+01 4.932812500000000000e+01 4.775000000000000000e+01 4.829687500000000000e+01 4.825000000000000000e+01 4.721875000000000000e+01 4.892187500000000000e+01 4.925000000000000000e+01 4.915625000000000000e+01 4.962500000000000000e+01 4.870312500000000000e+01 5.039062500000000000e+01 5.237500000000000000e+01 5.153125000000000000e+01 4.767187500000000000e+01 4.675000000000000000e+01 4.562500000000000000e+01 4.628125000000000000e+01 4.973437500000000000e+01 5.060937500000000000e+01 5.370312500000000000e+01 5.417187500000000000e+01 5.351562500000000000e+01 5.339062500000000000e+01 5.139062500000000000e+01 5.162500000000000000e+01 5.012500000000000000e+01 4.925000000000000000e+01 4.923437500000000000e+01 4.770312500000000000e+01 4.845312500000000000e+01 4.787500000000000000e+01 4.762500000000000000e+01 4.926562500000000000e+01 4.853125000000000000e+01 4.798437500000000000e+01 4.953125000000000000e+01 4.975000000000000000e+01 5.070312500000000000e+01 5.037500000000000000e+01 5.000000000000000000e+01 5.225000000000000000e+01 4.712500000000000000e+01 4.745312500000000000e+01 4.704687500000000000e+01 4.701562500000000000e+01 4.901562500000000000e+01 5.168750000000000000e+01 5.400000000000000000e+01 5.485937500000000000e+01 5.035937500000000000e+01 5.273437500000000000e+01 5.012500000000000000e+01 5.076562500000000000e+01 5.010937500000000000e+01 4.879687500000000000e+01 4.765625000000000000e+01 4.764062500000000000e+01 4.812500000000000000e+01 4.685937500000000000e+01 4.817187500000000000e+01 4.801562500000000000e+01 5.000000000000000000e+01 4.968750000000000000e+01 5.059375000000000000e+01 4.889062500000000000e+01 5.160937500000000000e+01 5.212500000000000000e+01 5.150000000000000000e+01 5.110937500000000000e+01
